Company Name,Company Address,Company Website,HR Email,Company Careers Page,Company Products/Services Page,Instagram,Facebook,X,Best Email,Better Email,Excluded Email,Sales BEST,Sales BETTER,Sales EXCLUDE
Tous les Jours Bakery Little Tokyo,"404 E 2nd St, Los Angeles, CA 90012, USA",http://www.tljus.com/,,,http://www.tljus.com/locations/new-jersey; http://www.tljus.com/menus/cakes; http://www.tljus.com/menus/bread; http://www.tljus.com/menus/pastryandpie; http://www.tljus.com/menus/teas-specialties; http://www.tljus.com/franchise; http://www.tljus.com/; http://www.tljus.com/menus/blended-drinks; http://www.tljus.com/menus/coffee-espresso; http://www.tljus.com/locations/california; http://www.tljus.com/menus/sandwiches,https://www.instagram.com/touslesjoursusa/,https://www.facebook.com/TousLesJoursUSA/,,,,,,,
Normandie Bakery,"3022 Cochran Ave, Los Angeles, CA 90016, USA",http://www.normandiebakery.com/,,,https://www.normandiebakery.com; https://www.normandiebakery.com/macarons; https://www.normandiebakery.com/copy-of-specialties-e; https://www.normandiebakery.com/menus; https://www.normandiebakery.com/bakery; http://www.normandiebakery.com/; https://www.normandiebakery.com/bread; https://www.normandiebakery.com/copy-of-celebrations-1; https://www.normandiebakery.com/copy-of-individual-cakes; https://www.normandiebakery.com/vegan; https://www.normandiebakery.com/specialty; https://www.normandiebakery.com/charcuterie-deli; https://www.normandiebakery.com/celebration; https://www.normandiebakery.com/pies-and-tarts; https://www.normandiebakery.com/croissant,https://www.instagram.com/normandiebakery/,https://www.facebook.com/NormandieBakery/,,,,,,,
Le Balcon,"7300 W Sunset Blvd Ste H, Los Angeles, CA 90046, USA",http://www.lebalconbakery.com/,info@lebalconbakery.com,,https://lebalconbakery.com/product-category/bread-products/; https://lebalconbakery.com/about/,https://www.instagram.com/bakerylebalcon/,,,,,,,info@lebalconbakery.com,
Top Tier Treats,"11511 W Pico Blvd, Los Angeles, CA 90064, USA",https://toptiertreats.com/,,,https://toptiertreats.com/cakes/our-flavors/,,,,,,,,,
The Escondite,"410 Boyd St, Los Angeles, CA 90013, USA",http://www.theescondite.com/,info@theescondite.com,,https://www.theescondite.com/menu,https://www.instagram.com/theescondite,https://www.facebook.com/theescondite,,,,,,info@theescondite.com; info@mysite.com,
Library Bar,"630 W 6th St suite 116 a, Los Angeles, CA 90017, USA",http://librarybarla.com/,marketing@abcpubs.com,,https://www.librarybarla.com/privacy-policy; https://www.librarybarla.com/menu,https://www.instagram.com/librarybarla/,http://www.facebook.com/librarybardtla,,,,,,marketing@abcpubs.com,
Bar CDMX,"Basement, 515 W 7th St, Los Angeles, CA 90014, USA",http://www.barcdmx.la/,contact@barcdmx.la,,https://www.barcdmx.la/menu,https://instagram.com/barcdmx.la,https://www.facebook.com/barcdmx.la,https://twitter.com/intent/tweet?url=https://www.barcdmx.la/event-details/sonidos-en-vivo-2025-07-06-20-30&text=Check%20out%20this%20event.%20Hope%20to%20see%20you%20there!,,,,,contact@barcdmx.la,
Death & Co Los Angeles,"818 E 3rd St, Los Angeles, CA 90013, USA",https://www.deathandcompany.com/location/dtla/,washingtondc@deathandcompany.com,https://www.deathandcompany.com/los-angeles-inquiry-form/; https://www.deathandcompany.com/about-death-and-company/; https://www.deathandcompany.com/contact/; https://www.deathandcompany.com/private-events/; https://www.deathandcompany.com/news-item/new-york/; https://www.deathandcompany.com/location/dtla/#cocktails-la; https://www.deathandcompany.com/; https://www.deathandcompany.com/location/dtla/#food-la; https://www.deathandcompany.com/location/death-and-company-new-york/; https://www.deathandcompany.com/#main-content; https://www.deathandcompany.com/press/; https://www.deathandcompany.com/location/dtla/#main-content; https://www.deathandcompany.com/location/death-and-company-denver/; https://www.deathandcompany.com/location/dtla/; https://www.deathandcompany.com/location/death-and-company-washington-dc/,https://www.deathandcompany.com/location/death-and-company-denver/; https://www.deathandcompany.com/private-events/,https://www.instagram.com/deathandcompany,https://www.facebook.com/deathandcompany,https://www.dropbox.com/scl/fi/oaxc20szokqqykr75hjxu/2023.11.27_DCLA_Food.pdf?rlkey=i0185y8gfp3wn3vgjp1rhjjh0&dl=0,,,,,washingtondc@deathandcompany.com,
Broken Shaker at Freehand Los Angeles,"416 W 8th St, Los Angeles, CA 90014, USA",https://www.brokenshaker.com/,events.miami@thefreehand.com,,https://www.brokenshaker.com/los-angeles-menus/; https://www.brokenshaker.com/location/new-york-hours-and-location/; https://www.brokenshaker.com/new-york-menus/; https://www.brokenshaker.com/miami-menus/,https://www.instagram.com/brokenshaker/,,,,,,,events.miami@thefreehand.com; teams@authentic.nyc; events.nyc@thefreehand.com; events.losangeles@thefreehand.com,
Yard House,"800 W Olympic Blvd A-115, Los Angeles, CA 90015, USA",https://www.yardhouse.com/locations/ca/los-angeles/los-angeles-la-live/8321?cmpid=br:yh_ag:ie_ch:loc_ca:YHGMB_sn:gmb_gt:los-angeles-ca-8321_pl:locurl_rd:1019,info@thehighlowbar.com,,,https://www.instagram.com/p/DKz6ZCYJGZj/,,,,,,,info@thehighlowbar.com,
The Grayson Bar,"351 S Broadway, Los Angeles, CA 90013, USA",,,,,,,,,,,,,
Spring St Bar,"626 S Spring St B, Los Angeles, CA 90014, USA",http://www.springstbar.com/,alexander@springstbar.com,,https://www.springstbar.com/temp-menu; https://www.springstbar.com/private-events,https://instagram.com/springstbar,https://www.facebook.com/springstbar/,https://twitter.com/intent/tweet?url=https://www.springstbar.com/events-nffw6/espina-negra-mezcal-master-class&text=Check%20out%20this%20event.%20Hope%20to%20see%20you%20there!,,,,,alexander@springstbar.com; millie@pouringwithheart.com,
The High Low,"3000 Los Feliz Blvd, Los Angeles, CA 90039, USA",https://thehighlowbar.com/,info@sevengrandla.com,,,https://www.instagram.com/sevengrandla,https://www.facebook.com/sevengrandla,,,,,,info@sevengrandla.com,
Frolic Room,"6245 Hollywood Blvd, Los Angeles, CA 90028, USA",https://frolicroomla.com/,ccpinquiry@ampcorporate.com,,https://frolicroomla.com/#services-section; https://frolicroomla.com/Home/TermsOfUse; https://frolicroomla.com/Home/PrivacyPolicy,https://www.instagram.com/sevengrandla,https://www.facebook.com/sevengrandla,,,,,,ccpinquiry@ampcorporate.com; customerservice@ampcorporate.com; info@sevengrandla.com,
Seven Grand,"515 W 7th St 2nd floor, Los Angeles, CA 90014, USA",http://sevengrandla.com/,events@sevengrandla.com,,https://www.sevengrandla.com/menu,https://www.instagram.com/sevengrandla,https://www.facebook.com/sevengrandla,,,,,,events@sevengrandla.com; info@sevengrandla.com,
Golden Gopher,"417 W 8th St, Los Angeles, CA 90014, USA",http://goldengopherla.com/,info@goldengopherla.com,,https://www.goldengopherla.com/menus; https://www.goldengopherla.com/history,https://www.instagram.com/goldengopherla,https://www.facebook.com/goldengopherla,,,,,,info@goldengopherla.com,
The Woods,"1533 N La Brea Ave, Los Angeles, CA 90028, USA",http://thewoodshollywood.com/,thewoodshollywood@att.net,,https://www.thewoodshollywood.com/menu-1,https://instagram.com/thewoodslounge,http://www.facebook.com/thewoods.cocktail.lounge,http://www.twitter.com/thewoodslounge,,,,,thewoodshollywood@att.net,
The Thirsty Crow,"2939 W Sunset Blvd, Los Angeles, CA 90026, USA",http://thirstycrowbar.com/,press@1933group.com,,http://thirstycrowbar.com/s/TCR-Menu-0401.pdf,http://instagram.com/thirstycrowbar,,,,,,,press@1933group.com; filming@1933group.com; press@1933group.com; filming@1933group.com; thirstycrow@1933group.com,
Tom's Watch Bar - Los Angeles,"1011 S Figueroa St b101, Los Angeles, CA 90015, USA",https://tomswatchbar.com/los-angeles/,bfarris@sifpartners.com,https://tomswatchbar.com/careers; https://tomswatchbar.com/los-angeles/fan-club,https://tomswatchbar.com/los-angeles/private-events; https://tomswatchbar.com/los-angeles/menu; https://tomswatchbar.com/home/; https://tomswatchbar.com/press/author/admin/,https://www.instagram.com/toms_losangeles/,https://www.facebook.com/thunderboltlosangeles,,,,,,bfarris@sifpartners.com; info@thunderboltla.com; dgleason@tomswatchbar.com; dshingler@tomswatchbar.com; rafael.correia@motionprod.pt,
Thunderbolt,"1263 W Temple St, Los Angeles, CA 90026, USA",http://www.thunderboltla.com/,info@thunderboltla.com,,https://www.thunderboltla.com/cocktail-menu; https://www.thunderboltla.com/wine-club-releases; https://www.thunderboltla.com/large-party-requests; https://www.thunderboltla.com/all-day-menu,http://www.instagram.com/thunderboltla/,https://www.facebook.com/thunderboltlosangeles,,,,,,info@thunderboltla.com,
33 Taps Silver Lake,"3725 W Sunset Blvd, Los Angeles, CA 90026, USA",https://www.eatdrink33.com/,hello@eversonroyce.com,,https://www.eatdrink33.com/menus/; https://www.eatdrink33.com/private-events/; https://www.eatdrink33.com/menus/#specials,https://www.instagram.com/33taps/,https://www.facebook.com/33TapsSL/,,,,,,hello@eversonroyce.com; hello@erbla.com,
Everson Royce Bar,"1936 E 7th St, Los Angeles, CA 90021, USA",http://www.erbla.com/,hello@eversonroyce.com,,https://www.erbla.com/big-parties; http://www.erbla.com/parties-info; http://www.erbla.com/large-parties; http://www.erbla.com/special-events; http://www.erbla.com/daily-menu,http://instagram.com/eversonroycebar,,,,,,,hello@eversonroyce.com; events@erbla.com; hello@erbla.com,
Snake Pit Alehouse Whiskey Bar & Kitchen,"7529 Melrose Ave, Los Angeles, CA 90046, USA",,,,,,,,,,,,,
Banter Bar,"2965 S Sepulveda Blvd, Los Angeles, CA 90064, USA",https://banterbarla.com/,info@banterbarla.com%20,,https://banterbarla.com/best-bar-to-watch-football-west-la/,https://www.instagram.com/banterbarla/,https://www.facebook.com/banterbarla/,https://twitter.com/banterbarla,,,,,info@banterbarla.com%20; info@banterbarla.com,
Far Bar,"347 1st St, Los Angeles, CA 90012, USA",http://farbarla.com/,info@farbarla.com,,http://farbarla.com/take-out-menu,http://instagram.com/farbar_la,https://www.facebook.com/FarBarLittleTokyo/,https://twitter.com/farbartweets,,,,,info@farbarla.com,
Mal's Bar,"2331 S Hill St, Los Angeles, CA 90007, USA",http://www.facebook.com/malsbar,info@thegrantbarla.com,,,https://www.instagram.com/thegrant_la/,,,,,,,info@thegrantbarla.com,
The Grant,"3515 Eagle Rock Blvd, Los Angeles, CA 90065, USA",https://www.thegrantbarla.com/,info@thegrantbarla.com,,,https://www.instagram.com/thegrant_la/,,,,,,,info@thegrantbarla.com,
La Cita Bar,"336 S Hill St, Los Angeles, CA 90013, USA",http://www.lacitabar.com/,info@thegrantbarla.com,,,https://www.instagram.com/thegrant_la/,,,,,,,info@thegrantbarla.com,
Wolf & Crane Bar,"366 E 2nd St, Los Angeles, CA 90012, USA",http://wolfandcranebar.com/,info@wolfandcranebar.com,,,http://instagram.com/wolfandcranebar,http://facebook.com/wolfandcranebar,https://twitter.com/wolfandcranebar,,,,,info@wolfandcranebar.com,
Lost and Found Cocktails,"11700 National Blvd Unit D, Los Angeles, CA 90064, USA",https://www.lostandfoundcocktail.com/,,,https://www.lostandfoundcocktail.com/menus/#lf-wines; https://www.lostandfoundcocktail.com/menus/#lf-beers; https://www.lostandfoundcocktail.com/menus/; https://www.lostandfoundcocktail.com/menus/#main-content; https://www.lostandfoundcocktail.com/menus/#lf-cocktails; https://www.lostandfoundcocktail.com/menus,https://www.instagram.com/lostandfoundwestla/,,,,,,,,
The Redwood Bar & Grill,"316 W 2nd St, Los Angeles, CA 90012, USA",http://www.theredwoodbar.com/,,,,,,,,,,,,
The Well,"6255 W Sunset Blvd, Los Angeles, CA 90028, USA",https://instagram.com/the_well_lounge?igshid=MzRlODBiNWFlZA==,,,,https://about.instagram.com/,https://developers.facebook.com/docs/instagram,,,,,,,
Gold Room,"1558 W Sunset Blvd, Los Angeles, CA 90026, USA",https://www.facebook.com/The-Gold-Room-204677952897397/,,,,,,,,,,,,
Spire 73,"900 Wilshire Blvd fl 73, Los Angeles, CA 90017, USA",https://www.ihg.com/intercontinental/hotels/us/en/los-angeles/laxhc/hoteldetail/dining,,,,,,,,,,,,
Bigfoot Lodge,"3172 Los Feliz Blvd, Los Angeles, CA 90039, USA",https://www.bigfootlodge.com/,filming@1933group.com,,https://www.bigfootlodge.com/s/BFE-Menu-42225.pdf,http://instagram.com/bigfootlodge,http://www.facebook.com/bigfootlodge,https://twitter.com/bigfootlodge,,,,,filming@1933group.com; bigfooteast@1933group.com; press@1933group.com,
Big Bar,"1927 Hillhurst Ave, Los Angeles, CA 90027, USA",http://www.alcovecafe.com/bigbar,info@alcovecafe.com,,http://www.alcovecafe.com/#our-events; http://www.alcovecafe.com/#press; http://www.alcovecafe.com/#your-events; http://www.alcovecafe.com/#alcove; http://www.alcovecafe.com/; http://www.alcovecafe.com/mega-menu; http://www.alcovecafe.com/#about; http://www.alcovecafe.com/#page; http://www.alcovecafe.com/alcove-menus; http://www.alcovecafe.com/#big-bar; http://www.alcovecafe.com/#gift-cards,https://www.instagram.com/alcovebigbar,http://facebook.com/alcovebigbar,https://twitter.com/alcovebigbar,,,,,info@alcovecafe.com,
Or Bar,"8228 Santa Monica Blvd, West Hollywood, CA 90046, USA",http://www.theorbar.com/,info@barlisla.com,,http://www.theorbar.com/press; http://www.theorbar.com/birthdays; http://www.theorbar.com/menu; http://www.theorbar.com/menu#page,https://www.instagram.com/orbarweho/,https://www.facebook.com/OrBarWeHo,,,,,,info@barlisla.com; hello@theorbar.com; press@barlisla.com; nightlife@barlisla.com; reservations@barlisla.com,jazz@barlisla.com
Good Clean Fun,"868 S Olive St, Los Angeles, CA 90014, USA",http://gcfwines.com/,info@barlisla.com,,,https://www.instagram.com/barlisla/,https://www.facebook.com/barlisla,,,,,,info@barlisla.com; press@barlisla.com; nightlife@barlisla.com; reservations@barlisla.com,jazz@barlisla.com
Bar Lis,"1541 Wilcox Ave, Los Angeles, CA 90028, USA",https://www.barlisla.com/,info@barlisla.com,,,https://www.instagram.com/barlisla/,https://www.facebook.com/barlisla,,,,,,info@barlisla.com; press@barlisla.com; nightlife@barlisla.com; reservations@barlisla.com,jazz@barlisla.com
Mom's Bar,"12238 Santa Monica Blvd, Los Angeles, CA 90025, USA",http://www.momsbar.com/,momsbarwestla@gmail.com,,https://momsbar.com/pdf/MenuDrink.pdf,https://www.instagram.com/Momsbarla/,https://www.facebook.com/MomsBarLosAngeles/,https://twitter.com/MomsBarLA,,,,,,momsbarwestla@gmail.com; momsbarwestla@gmail.com; momsbarwestla@gmail.com
Little Joy Cocktails,"1477 W Sunset Blvd, Los Angeles, CA 90026, USA",https://littlejoy.la/,,,https://littlejoy.la/menu,,,,,,,,,
Power House Bar,"1714 Highland Ave, Los Angeles, CA 90028, USA",http://www.powerhousehollywood.com/,,,https://www.powerhousehollywood.com/menu,https://www.instagram.com/powerhousebarla/,https://www.facebook.com/PowerHouseBarLA/,,,,,,,
The Roost Cocktails,"3100 Los Feliz Blvd, Los Angeles, CA 90039, USA",https://www.theroostcocktails.com/,,,,https://www.instagram.com/theroostcocktails,https://www.facebook.com/theroostcocktails,https://www.twitter.com/RoostCocktails,,,,,,
The Love Song Bar,"450 Main St, Los Angeles, CA 90013, USA",http://www.instagram.com/thelovesongbar,,,,https://about.instagram.com/,https://developers.facebook.com/docs/instagram,,,,,,,
Bar Flores,"1542 W Sunset Blvd, Los Angeles, CA 90026, USA",http://www.barflores.com/,hello@barflores.com,,http://www.barflores.com/drink-menu#header; http://www.barflores.com/food-menu; http://www.barflores.com/food-menu#header; http://www.barflores.com/drink-menu,https://www.instagram.com/barflores_la/,https://www.facebook.com/Bar-Flores-107153823959933/,https://twitter.com/Tiki_Ti,,,,,hello@barflores.com,
Tiki-Ti,"4427 W Sunset Blvd, Los Angeles, CA 90027, USA",http://www.tiki-ti.com/,,,http://tiki-ti.com//QR-Menu/QR-menu.html,https://www.instagram.com/tikiti1961/,https://www.facebook.com/Tiki-Ti-39568358564/,https://twitter.com/Tiki_Ti,,,,,,
Crane's Bar Downtown,"810 S Spring St, Los Angeles, CA 90014, USA",,,,,,,,,,,,,
Prank Bar,"1100 S Hope St, Los Angeles, CA 90015, USA",http://www.prankbar.com/,dave@prankbar.com,,http://www.prankbar.com/menu/#fl-main-content; https://prankbar.com/menu/; https://prankbar.com/events/; https://prankbar.com/terms-of-service/; http://www.prankbar.com/events/; http://www.prankbar.com/menu/,https://www.instagram.com/prankbar/?hl=en,https://www.facebook.com/prankbar/,https://twitter.com/prankbar,,,,,,dave@prankbar.com
Idle Hour,"4824 Vineland Ave, North Hollywood, CA 91601, USA",http://idlehourbar.com/,press@1933group.com,,http://idlehourbar.com/menu,http://instagram.com/idlehour,http://www.facebook.com/IdleHourNorthHollywood/,,,,,,press@1933group.com; filming@1933group.com; press@1933group.com; filming@1933group.com; idlehour@1933group.com,
Gold Line,"5607 N Figueroa St, Los Angeles, CA 90042, USA",http://goldlinebar.com/,,,,,,,,,,,,
The Edmon,"5168 Melrose Ave, Los Angeles, CA 90038, USA",https://www.theedmon.com/,contact@theedmon.com,,https://www.theedmon.com/menu,https://www.instagram.com/theedmonla/,https://www.facebook.com/TheEdmonLA,,,,,,contact@theedmon.com,
The Phoenix Bar & Restaurant,"8480 W 3rd St, Los Angeles, CA 90048, USA",http://www.thephoenixla.com/,events@thephoenixla.com,,,https://www.instagram.com/thephoenixla/,https://www.facebook.com/thephoenixla,https://twitter.com/thephoenixla,,,,,events@thephoenixla.com,
Tony's Saloon,"2017 E 7th St, Los Angeles, CA 90021, USA",http://tonyssaloon.com/,info@tonyssaloon.com,,https://www.tonyssaloon.com/menu,https://www.instagram.com/tonyssaloon/,https://www.facebook.com/tonyssaloon,,,,,,info@tonyssaloon.com; info@tonyssaloon.co,
Highland Park Brewery,"1220 N Spring St, Los Angeles, CA 90012, USA",http://hpb.la/,,,https://hpb.la/faqs/; https://hpb.la/friends/; https://hpb.la/code-of-conduct; https://hpb.la/bf/,https://instagram.com/highlandparkbrewery,,https://x.com/hpbrewery,,,,,,
Angel City Brewery,"216 S Alameda St, Los Angeles, CA 90012, USA",http://www.angelcitybrewery.com/,info@angelcitybrewery.com,,,https://instagram.com/angelcitybeer,https://facebook.com/AngelCityBrewery,https://twitter.com/angelcitybeer,,,,,info@angelcitybrewery.com,
Karl Strauss Brewing Company,"600 Wilshire Blvd Suite 100, Los Angeles, CA 90017, USA",https://www.karlstrauss.com/location/los-angeles/menu/?y_source=1_MTAyODQ0OTQyNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,info@artsdistrictbrewing.com,,https://www.karlstrauss.com/location/los-angeles/menu/...,https://instagram.com/karlstraussbeer/,https://www.facebook.com/KarlStraussBrewingCompany,,,,,,info@artsdistrictbrewing.com,
Arts District Brewing Company,"828 Traction Ave, Los Angeles, CA 90013, USA",http://artsdistrictbrewing.com/,stephen@pouringwithheart.com,,https://www.artsdistrictbrewing.com/private-events; http://artsdistrictbrewing.com/; https://www.artsdistrictbrewing.com,https://instagram.com/artsdistrictbrewing,https://www.facebook.com/artsdistrictbrewing/,,,,,,digitalsupport@pouringwithheart.com; stephen@pouringwithheart.com; stephen@pouringwithheart.com; tephen@pouringwithheart.com; events@artsdistrictbrewing.com; info@artsdistrictbrewing.com; stephen@pouringwithheart.com; events@artsdistrictbrewing.com,
